"Time";"N101,u"
 6.990000E-02 ;-7.179947E-03
 7.000000E-02 ;-7.511380E-03
 7.010000E-02 ;-7.816471E-03
 7.020000E-02 ;-8.092031E-03
 7.030000E-02 ;-8.334966E-03
 7.040000E-02 ;-8.542382E-03
 7.050000E-02 ;-8.711685E-03
 7.060000E-02 ;-8.840677E-03
 7.070000E-02 ;-8.927645E-03
 7.080000E-02 ;-8.971429E-03
 7.090000E-02 ;-8.971473E-03
 7.100000E-02 ;-8.927846E-03
 7.110000E-02 ;-8.841246E-03
 7.120000E-02 ;-8.712961E-03
 7.130000E-02 ;-8.544823E-03
 7.140000E-02 ;-8.339132E-03
 7.150000E-02 ;-8.098564E-03
 7.160000E-02 ;-7.826078E-03
 7.170000E-02 ;-7.524811E-03
 7.180000E-02 ;-7.197983E-03
 7.190000E-02 ;-6.848803E-03
 7.200000E-02 ;-6.480391E-03
 7.210000E-02 ;-6.095714E-03
 7.220000E-02 ;-5.697526E-03
 7.230000E-02 ;-5.288341E-03
 7.240000E-02 ;-4.870401E-03
 7.250000E-02 ;-4.445668E-03
 7.260000E-02 ;-4.015823E-03
 7.270000E-02 ;-3.582274E-03
 7.280000E-02 ;-3.146173E-03
 7.290000E-02 ;-2.708432E-03
 7.300000E-02 ;-2.269755E-03
 7.310000E-02 ;-1.830658E-03
 7.320000E-02 ;-1.391503E-03
 7.330000E-02 ;-9.525247E-04
 7.340000E-02 ;-5.138631E-04
 7.350000E-02 ;-7.559332E-05
 7.360000E-02 ; 3.622439E-04
 7.370000E-02 ; 7.996119E-04
 7.380000E-02 ; 1.236448E-03
 7.390000E-02 ; 1.672633E-03
 7.400000E-02 ; 2.107963E-03
 7.410000E-02 ; 2.542118E-03
 7.420000E-02 ; 2.974636E-03
 7.430000E-02 ; 3.404885E-03
 7.440000E-02 ; 3.832039E-03
 7.450000E-02 ; 4.255051E-03
 7.460000E-02 ; 4.672642E-03
 7.470000E-02 ; 5.083279E-03
 7.480000E-02 ; 5.485174E-03
 7.490000E-02 ; 5.876284E-03
 7.500000E-02 ; 6.254318E-03
 7.510000E-02 ; 6.616763E-03
 7.520000E-02 ; 6.960915E-03
 7.530000E-02 ; 7.283926E-03
 7.540000E-02 ; 7.582865E-03
 7.550000E-02 ; 7.854787E-03
 7.560000E-02 ; 8.096814E-03
 7.570000E-02 ; 8.306222E-03
 7.580000E-02 ; 8.480532E-03
 7.590000E-02 ; 8.617597E-03
 7.600000E-02 ; 8.715679E-03
 7.610000E-02 ; 8.773523E-03
 7.620000E-02 ; 8.790401E-03
 7.630000E-02 ; 8.766146E-03
 7.640000E-02 ; 8.701159E-03
 7.650000E-02 ; 8.596389E-03
 7.660000E-02 ; 8.453302E-03
 7.670000E-02 ; 8.273815E-03
 7.680000E-02 ; 8.060227E-03
 7.690000E-02 ; 7.815140E-03
 7.700000E-02 ; 7.541362E-03
 7.710000E-02 ; 7.241824E-03
 7.720000E-02 ; 6.919497E-03
 7.730000E-02 ; 6.577311E-03
 7.740000E-02 ; 6.218089E-03
 7.750000E-02 ; 5.844499E-03
 7.760000E-02 ; 5.459006E-03
 7.770000E-02 ; 5.063847E-03
 7.780000E-02 ; 4.661009E-03
 7.790000E-02 ; 4.252230E-03
 7.800000E-02 ; 3.838993E-03
 7.810000E-02 ; 3.422536E-03
 7.820000E-02 ; 3.003874E-03
 7.830000E-02 ; 2.583808E-03
 7.840000E-02 ; 2.162954E-03
 7.850000E-02 ; 1.741766E-03
 7.860000E-02 ; 1.320561E-03
 7.870000E-02 ; 8.995441E-04
 7.880000E-02 ; 4.788392E-04
 7.890000E-02 ; 5.851297E-05
 7.900000E-02 ;-3.613973E-04
 7.910000E-02 ;-7.808570E-04
 7.920000E-02 ;-1.199807E-03
 7.930000E-02 ;-1.618139E-03
 7.940000E-02 ;-2.035668E-03
 7.950000E-02 ;-2.452106E-03
 7.960000E-02 ;-2.867038E-03
 7.970000E-02 ;-3.279899E-03
 7.980000E-02 ;-3.689951E-03
 7.990000E-02 ;-4.096261E-03
 8.000000E-02 ;-4.497687E-03
 8.010000E-02 ;-4.892862E-03
 8.020000E-02 ;-5.280191E-03
 8.030000E-02 ;-5.657846E-03
 8.040000E-02 ;-6.023773E-03
 8.050000E-02 ;-6.375715E-03
 8.060000E-02 ;-6.711232E-03
 8.070000E-02 ;-7.027740E-03
 8.080000E-02 ;-7.322565E-03
 8.090000E-02 ;-7.592996E-03
 8.100000E-02 ;-7.836356E-03
 8.110000E-02 ;-8.050078E-03
 8.120000E-02 ;-8.231782E-03
 8.130000E-02 ;-8.379356E-03
 8.140000E-02 ;-8.491025E-03
 8.150000E-02 ;-8.565422E-03
 8.160000E-02 ;-8.601637E-03
 8.170000E-02 ;-8.599253E-03
 8.180000E-02 ;-8.558362E-03
 8.190000E-02 ;-8.479563E-03
 8.200000E-02 ;-8.363938E-03
 8.210000E-02 ;-8.213010E-03
 8.220000E-02 ;-8.028689E-03
 8.230000E-02 ;-7.813199E-03
 8.240000E-02 ;-7.569005E-03
 8.250000E-02 ;-7.298737E-03
 8.260000E-02 ;-7.005108E-03
 8.270000E-02 ;-6.690844E-03
 8.280000E-02 ;-6.358620E-03
 8.290000E-02 ;-6.010999E-03
 8.300000E-02 ;-5.650397E-03
 8.310000E-02 ;-5.279039E-03
 8.320000E-02 ;-4.898940E-03
 8.330000E-02 ;-4.511893E-03
 8.340000E-02 ;-4.119461E-03
 8.350000E-02 ;-3.722981E-03
 8.360000E-02 ;-3.323573E-03
 8.370000E-02 ;-2.922152E-03
 8.380000E-02 ;-2.519446E-03
 8.390000E-02 ;-2.116016E-03
 8.400000E-02 ;-1.712278E-03
 8.410000E-02 ;-1.308525E-03
 8.420000E-02 ;-9.049493E-04
 8.430000E-02 ;-5.016677E-04
 8.440000E-02 ;-9.874528E-05
 8.450000E-02 ; 3.037816E-04
 8.460000E-02 ; 7.058813E-04
 8.470000E-02 ; 1.107504E-03
 8.480000E-02 ; 1.508556E-03
 8.490000E-02 ; 1.908883E-03
 8.500000E-02 ; 2.308238E-03
 8.510000E-02 ; 2.706268E-03
 8.520000E-02 ; 3.102489E-03
 8.530000E-02 ; 3.496263E-03
 8.540000E-02 ; 3.886787E-03
 8.550000E-02 ; 4.273068E-03
 8.560000E-02 ; 4.653920E-03
 8.570000E-02 ; 5.027949E-03
 8.580000E-02 ; 5.393554E-03
 8.590000E-02 ; 5.748926E-03
 8.600000E-02 ; 6.092068E-03
 8.610000E-02 ; 6.420805E-03
 8.620000E-02 ; 6.732821E-03
 8.630000E-02 ; 7.025692E-03
 8.640000E-02 ; 7.296940E-03
 8.650000E-02 ; 7.544083E-03
 8.660000E-02 ; 7.764704E-03
 8.670000E-02 ; 7.956513E-03
 8.680000E-02 ; 8.117425E-03
 8.690000E-02 ; 8.245619E-03
 8.700000E-02 ; 8.339606E-03
 8.710000E-02 ; 8.398279E-03
 8.720000E-02 ; 8.420959E-03
 8.730000E-02 ; 8.407412E-03
 8.740000E-02 ; 8.357869E-03
 8.750000E-02 ; 8.273006E-03
 8.760000E-02 ; 8.153930E-03
 8.770000E-02 ; 8.002128E-03
 8.780000E-02 ; 7.819423E-03
 8.790000E-02 ; 7.607909E-03
 8.800000E-02 ; 7.369880E-03
 8.810000E-02 ; 7.107767E-03
 8.820000E-02 ; 6.824067E-03
 8.830000E-02 ; 6.521281E-03
 8.840000E-02 ; 6.201855E-03
 8.850000E-02 ; 5.868137E-03
 8.860000E-02 ; 5.522334E-03
 8.870000E-02 ; 5.166484E-03
 8.880000E-02 ; 4.802437E-03
 8.890000E-02 ; 4.431839E-03
 8.900000E-02 ; 4.056134E-03
 8.910000E-02 ; 3.676560E-03
 8.920000E-02 ; 3.294159E-03
 8.930000E-02 ; 2.909790E-03
 8.940000E-02 ; 2.524142E-03
 8.950000E-02 ; 2.137749E-03
 8.960000E-02 ; 1.751015E-03
 8.970000E-02 ; 1.364225E-03
 8.980000E-02 ; 9.775766E-04
 8.990000E-02 ; 5.911896E-04
 9.000000E-02 ; 2.051342E-04
 9.010000E-02 ;-1.805505E-04
 9.020000E-02 ;-5.658357E-04
 9.030000E-02 ;-9.506824E-04
 9.040000E-02 ;-1.335020E-03
 9.050000E-02 ;-1.718728E-03
 9.060000E-02 ;-2.101612E-03
 9.070000E-02 ;-2.483391E-03
 9.080000E-02 ;-2.863669E-03
 9.090000E-02 ;-3.241926E-03
 9.100000E-02 ;-3.617494E-03
 9.110000E-02 ;-3.989550E-03
 9.120000E-02 ;-4.357092E-03
 9.130000E-02 ;-4.718944E-03
 9.140000E-02 ;-5.073737E-03
 9.150000E-02 ;-5.419921E-03
 9.160000E-02 ;-5.755763E-03
 9.170000E-02 ;-6.079364E-03
 9.180000E-02 ;-6.388678E-03
 9.190000E-02 ;-6.681543E-03
 9.200000E-02 ;-6.955715E-03
 9.210000E-02 ;-7.208915E-03
 9.220000E-02 ;-7.438880E-03
 9.230000E-02 ;-7.643418E-03
 9.240000E-02 ;-7.820474E-03
 9.250000E-02 ;-7.968184E-03
 9.260000E-02 ;-8.084938E-03
 9.270000E-02 ;-8.169433E-03
 9.280000E-02 ;-8.220717E-03
 9.290000E-02 ;-8.238224E-03
 9.300000E-02 ;-8.221793E-03
 9.310000E-02 ;-8.171675E-03
 9.320000E-02 ;-8.088525E-03
 9.330000E-02 ;-7.973377E-03
 9.340000E-02 ;-7.827608E-03
 9.350000E-02 ;-7.652894E-03
 9.360000E-02 ;-7.451151E-03
 9.370000E-02 ;-7.224481E-03
 9.380000E-02 ;-6.975107E-03
 9.390000E-02 ;-6.705317E-03
 9.400000E-02 ;-6.417404E-03
 9.410000E-02 ;-6.113621E-03
 9.420000E-02 ;-5.796135E-03
 9.430000E-02 ;-5.466990E-03
 9.440000E-02 ;-5.128087E-03
 9.450000E-02 ;-4.781154E-03
 9.460000E-02 ;-4.427746E-03
 9.470000E-02 ;-4.069229E-03
 9.480000E-02 ;-3.706789E-03
 9.490000E-02 ;-3.341433E-03
 9.500000E-02 ;-2.973998E-03
 9.510000E-02 ;-2.605164E-03
 9.520000E-02 ;-2.235472E-03
 9.530000E-02 ;-1.865332E-03
 9.540000E-02 ;-1.495049E-03
 9.550000E-02 ;-1.124834E-03
 9.560000E-02 ;-7.548262E-04
 9.570000E-02 ;-3.851100E-04
 9.580000E-02 ;-1.573276E-05
 9.590000E-02 ; 3.532763E-04
 9.600000E-02 ; 7.218878E-04
 9.610000E-02 ; 1.090054E-03
 9.620000E-02 ; 1.457693E-03
 9.630000E-02 ; 1.824667E-03
 9.640000E-02 ; 2.190769E-03
 9.650000E-02 ; 2.555703E-03
 9.660000E-02 ; 2.919068E-03
 9.670000E-02 ; 3.280345E-03
 9.680000E-02 ; 3.638879E-03
 9.690000E-02 ; 3.993870E-03
 9.700000E-02 ; 4.344359E-03
 9.710000E-02 ; 4.689226E-03
 9.720000E-02 ; 5.027181E-03
 9.730000E-02 ; 5.356769E-03
 9.740000E-02 ; 5.676377E-03
 9.750000E-02 ; 5.984242E-03
 9.760000E-02 ; 6.278476E-03
 9.770000E-02 ; 6.557090E-03
 9.780000E-02 ; 6.818023E-03
 9.790000E-02 ; 7.059190E-03
 9.800000E-02 ; 7.278521E-03
 9.810000E-02 ; 7.474014E-03
 9.820000E-02 ; 7.643787E-03
 9.830000E-02 ; 7.786132E-03
 9.840000E-02 ; 7.899567E-03
 9.850000E-02 ; 7.982881E-03
 9.860000E-02 ; 8.035176E-03
 9.870000E-02 ; 8.055899E-03
 9.880000E-02 ; 8.044855E-03
 9.890000E-02 ; 8.002222E-03
 9.900000E-02 ; 7.928538E-03
 9.910000E-02 ; 7.824687E-03
 9.920000E-02 ; 7.691869E-03
 9.930000E-02 ; 7.531559E-03
 9.940000E-02 ; 7.345460E-03
 9.950000E-02 ; 7.135457E-03
 9.960000E-02 ; 6.903557E-03
 9.970000E-02 ; 6.651843E-03
 9.980000E-02 ; 6.382417E-03
 9.990000E-02 ; 6.097360E-03
 1.000000E-01 ; 5.798692E-03
 1.001000E-01 ; 5.488333E-03
 1.002000E-01 ; 5.168081E-03
 1.003000E-01 ; 4.839591E-03
 1.004000E-01 ; 4.504364E-03
 1.005000E-01 ; 4.163734E-03
 1.006000E-01 ; 3.818873E-03
 1.007000E-01 ; 3.470789E-03
 1.008000E-01 ; 3.120335E-03
 1.009000E-01 ; 2.768216E-03
 1.010000E-01 ; 2.415001E-03
 1.011000E-01 ; 2.061140E-03
 1.012000E-01 ; 1.706973E-03
 1.013000E-01 ; 1.352748E-03
 1.014000E-01 ; 9.986379E-04
 1.015000E-01 ; 6.447538E-04
 1.016000E-01 ; 2.911627E-04
 1.017000E-01 ;-6.209671E-05
 1.018000E-01 ;-4.149985E-04
 1.019000E-01 ;-7.675130E-04
 1.020000E-01 ;-1.119592E-03
 1.021000E-01 ;-1.471151E-03
 1.022000E-01 ;-1.822057E-03
 1.023000E-01 ;-2.172111E-03
 1.024000E-01 ;-2.521034E-03
 1.025000E-01 ;-2.868451E-03
 1.026000E-01 ;-3.213880E-03
 1.027000E-01 ;-3.556718E-03
 1.028000E-01 ;-3.896233E-03
 1.029000E-01 ;-4.231549E-03
 1.030000E-01 ;-4.561647E-03
 1.031000E-01 ;-4.885357E-03
 1.032000E-01 ;-5.201361E-03
 1.033000E-01 ;-5.508196E-03
 1.034000E-01 ;-5.804270E-03
 1.035000E-01 ;-6.087869E-03
 1.036000E-01 ;-6.357190E-03
 1.037000E-01 ;-6.610359E-03
 1.038000E-01 ;-6.845472E-03
 1.039000E-01 ;-7.060629E-03
 1.040000E-01 ;-7.253980E-03
 1.041000E-01 ;-7.423771E-03
 1.042000E-01 ;-7.568388E-03
 1.043000E-01 ;-7.686405E-03
 1.044000E-01 ;-7.776628E-03
 1.045000E-01 ;-7.838129E-03
 1.046000E-01 ;-7.870277E-03
 1.047000E-01 ;-7.872759E-03
 1.048000E-01 ;-7.845594E-03
 1.049000E-01 ;-7.789125E-03
 1.050000E-01 ;-7.704014E-03
 1.051000E-01 ;-7.591220E-03
 1.052000E-01 ;-7.451965E-03
 1.053000E-01 ;-7.287700E-03
 1.054000E-01 ;-7.100060E-03
 1.055000E-01 ;-6.890821E-03
 1.056000E-01 ;-6.661852E-03
 1.057000E-01 ;-6.415068E-03
 1.058000E-01 ;-6.152390E-03
 1.059000E-01 ;-5.875704E-03
 1.060000E-01 ;-5.586833E-03
 1.061000E-01 ;-5.287502E-03
 1.062000E-01 ;-4.979323E-03
 1.063000E-01 ;-4.663777E-03
 1.064000E-01 ;-4.342202E-03
 1.065000E-01 ;-4.015791E-03
 1.066000E-01 ;-3.685587E-03
 1.067000E-01 ;-3.352491E-03
 1.068000E-01 ;-3.017266E-03
 1.069000E-01 ;-2.680541E-03
 1.070000E-01 ;-2.342830E-03
 1.071000E-01 ;-2.004536E-03
 1.072000E-01 ;-1.665967E-03
 1.073000E-01 ;-1.327350E-03
 1.074000E-01 ;-9.888430E-04
 1.075000E-01 ;-6.505494E-04
 1.076000E-01 ;-3.125330E-04
 1.077000E-01 ; 2.516900E-05
 1.078000E-01 ; 3.625315E-04
 1.079000E-01 ; 6.995280E-04
 1.080000E-01 ; 1.036117E-03
 1.081000E-01 ; 1.372226E-03
 1.082000E-01 ; 1.707744E-03
 1.083000E-01 ; 2.042500E-03
 1.084000E-01 ; 2.376256E-03
 1.085000E-01 ; 2.708693E-03
 1.086000E-01 ; 3.039398E-03
 1.087000E-01 ; 3.367853E-03
 1.088000E-01 ; 3.693426E-03
 1.089000E-01 ; 4.015363E-03
 1.090000E-01 ; 4.332780E-03
 1.091000E-01 ; 4.644661E-03
 1.092000E-01 ; 4.949856E-03
 1.093000E-01 ; 5.247086E-03
 1.094000E-01 ; 5.534948E-03
 1.095000E-01 ; 5.811928E-03
 1.096000E-01 ; 6.076417E-03
 1.097000E-01 ; 6.326735E-03
 1.098000E-01 ; 6.561153E-03
 1.099000E-01 ; 6.777933E-03
 1.100000E-01 ; 6.975354E-03
 1.101000E-01 ; 7.151759E-03
 1.102000E-01 ; 7.305588E-03
 1.103000E-01 ; 7.435428E-03
 1.104000E-01 ; 7.540042E-03
 1.105000E-01 ; 7.618413E-03
 1.106000E-01 ; 7.669769E-03
 1.107000E-01 ; 7.693611E-03
 1.108000E-01 ; 7.689728E-03
 1.109000E-01 ; 7.658200E-03
 1.110000E-01 ; 7.599402E-03
 1.111000E-01 ; 7.513986E-03
 1.112000E-01 ; 7.402867E-03
 1.113000E-01 ; 7.267190E-03
 1.114000E-01 ; 7.108300E-03
 1.115000E-01 ; 6.927703E-03
 1.116000E-01 ; 6.727025E-03
 1.117000E-01 ; 6.507976E-03
 1.118000E-01 ; 6.272304E-03
 1.119000E-01 ; 6.021762E-03
 1.120000E-01 ; 5.758074E-03
 1.121000E-01 ; 5.482907E-03
 1.122000E-01 ; 5.197844E-03
 1.123000E-01 ; 4.904365E-03
 1.124000E-01 ; 4.603838E-03
 1.125000E-01 ; 4.297502E-03
 1.126000E-01 ; 3.986467E-03
 1.127000E-01 ; 3.671712E-03
 1.128000E-01 ; 3.354087E-03
 1.129000E-01 ; 3.034314E-03
 1.130000E-01 ; 2.712999E-03
 1.131000E-01 ; 2.390640E-03
 1.132000E-01 ; 2.067633E-03
 1.133000E-01 ; 1.744286E-03
 1.134000E-01 ; 1.420831E-03
 1.135000E-01 ; 1.097434E-03
 1.136000E-01 ; 7.742087E-04
 1.137000E-01 ; 4.512263E-04
 1.138000E-01 ; 1.285306E-04
 1.139000E-01 ;-1.938515E-04
 1.140000E-01 ;-5.158973E-04
 1.141000E-01 ;-8.375764E-04
 1.142000E-01 ;-1.158839E-03
 1.143000E-01 ;-1.479603E-03
 1.144000E-01 ;-1.799744E-03
 1.145000E-01 ;-2.119083E-03
 1.146000E-01 ;-2.437375E-03
 1.147000E-01 ;-2.754296E-03
 1.148000E-01 ;-3.069440E-03
 1.149000E-01 ;-3.382300E-03
 1.150000E-01 ;-3.692267E-03
 1.151000E-01 ;-3.998622E-03
 1.152000E-01 ;-4.300528E-03
 1.153000E-01 ;-4.597030E-03
 1.154000E-01 ;-4.887055E-03
 1.155000E-01 ;-5.169415E-03
 1.156000E-01 ;-5.442815E-03
 1.157000E-01 ;-5.705860E-03
 1.158000E-01 ;-5.957077E-03
 1.159000E-01 ;-6.194929E-03
 1.160000E-01 ;-6.417839E-03
 1.161000E-01 ;-6.624224E-03
 1.162000E-01 ;-6.812516E-03
 1.163000E-01 ;-6.981207E-03
 1.164000E-01 ;-7.128876E-03
 1.165000E-01 ;-7.254226E-03
 1.166000E-01 ;-7.356123E-03
 1.167000E-01 ;-7.433621E-03
 1.168000E-01 ;-7.485994E-03
 1.169000E-01 ;-7.512753E-03
 1.170000E-01 ;-7.513665E-03
 1.171000E-01 ;-7.488758E-03
 1.172000E-01 ;-7.438321E-03
 1.173000E-01 ;-7.362896E-03
 1.174000E-01 ;-7.263259E-03
 1.175000E-01 ;-7.140401E-03
 1.176000E-01 ;-6.995499E-03
 1.177000E-01 ;-6.829883E-03
 1.178000E-01 ;-6.645004E-03
 1.179000E-01 ;-6.442397E-03
 1.180000E-01 ;-6.223644E-03
 1.181000E-01 ;-5.990347E-03
 1.182000E-01 ;-5.744092E-03
 1.183000E-01 ;-5.486423E-03
 1.184000E-01 ;-5.218822E-03
 1.185000E-01 ;-4.942686E-03
 1.186000E-01 ;-4.659316E-03
 1.187000E-01 ;-4.369906E-03
 1.188000E-01 ;-4.075533E-03
 1.189000E-01 ;-3.777161E-03
 1.190000E-01 ;-3.475635E-03
 1.191000E-01 ;-3.171686E-03
 1.192000E-01 ;-2.865936E-03
 1.193000E-01 ;-2.558905E-03
 1.194000E-01 ;-2.251017E-03
 1.195000E-01 ;-1.942611E-03
 1.196000E-01 ;-1.633950E-03
 1.197000E-01 ;-1.325231E-03
 1.198000E-01 ;-1.016595E-03
 1.199000E-01 ;-7.081364E-04
 1.200000E-01 ;-3.999180E-04
 1.201000E-01 ;-9.197703E-05
 1.202000E-01 ; 2.156624E-04
 1.203000E-01 ; 5.229787E-04
 1.204000E-01 ; 8.299428E-04
 1.205000E-01 ; 1.136507E-03
 1.206000E-01 ; 1.442596E-03
 1.207000E-01 ; 1.748095E-03
 1.208000E-01 ; 2.052842E-03
 1.209000E-01 ; 2.356615E-03
 1.210000E-01 ; 2.659125E-03
 1.211000E-01 ; 2.960007E-03
 1.212000E-01 ; 3.258812E-03
 1.213000E-01 ; 3.554997E-03
 1.214000E-01 ; 3.847923E-03
 1.215000E-01 ; 4.136848E-03
 1.216000E-01 ; 4.420924E-03
 1.217000E-01 ; 4.699200E-03
 1.218000E-01 ; 4.970618E-03
 1.219000E-01 ; 5.234027E-03
 1.220000E-01 ; 5.488183E-03
 1.221000E-01 ; 5.731767E-03
 1.222000E-01 ; 5.963397E-03
 1.223000E-01 ; 6.181651E-03
 1.224000E-01 ; 6.385087E-03
 1.225000E-01 ; 6.572270E-03
 1.226000E-01 ; 6.741802E-03
 1.227000E-01 ; 6.892349E-03
 1.228000E-01 ; 7.022675E-03
 1.229000E-01 ; 7.131671E-03
 1.230000E-01 ; 7.218383E-03
 1.231000E-01 ; 7.282040E-03
 1.232000E-01 ; 7.322072E-03
 1.233000E-01 ; 7.338129E-03
 1.234000E-01 ; 7.330090E-03
 1.235000E-01 ; 7.298067E-03
 1.236000E-01 ; 7.242401E-03
 1.237000E-01 ; 7.163656E-03
 1.238000E-01 ; 7.062596E-03
 1.239000E-01 ; 6.940172E-03
 1.240000E-01 ; 6.797492E-03
 1.241000E-01 ; 6.635792E-03
 1.242000E-01 ; 6.456411E-03
 1.243000E-01 ; 6.260754E-03
 1.244000E-01 ; 6.050267E-03
 1.245000E-01 ; 5.826406E-03
 1.246000E-01 ; 5.590611E-03
 1.247000E-01 ; 5.344283E-03
 1.248000E-01 ; 5.088766E-03
 1.249000E-01 ; 4.825329E-03
 1.250000E-01 ; 4.555154E-03
 1.251000E-01 ; 4.279328E-03
 1.252000E-01 ; 3.998836E-03
 1.253000E-01 ; 3.714560E-03
 1.254000E-01 ; 3.427278E-03
 1.255000E-01 ; 3.137666E-03
 1.256000E-01 ; 2.846303E-03
 1.257000E-01 ; 2.553676E-03
 1.258000E-01 ; 2.260185E-03
 1.259000E-01 ; 1.966154E-03
 1.260000E-01 ; 1.671837E-03
 1.261000E-01 ; 1.377427E-03
 1.262000E-01 ; 1.083066E-03
 1.263000E-01 ; 7.888528E-04
 1.264000E-01 ; 4.948522E-04
 1.265000E-01 ; 2.011054E-04
 1.266000E-01 ;-9.236183E-05
 1.267000E-01 ;-3.855293E-04
 1.268000E-01 ;-6.783737E-04
 1.269000E-01 ;-9.708597E-04
 1.270000E-01 ;-1.262930E-03
 1.271000E-01 ;-1.554499E-03
 1.272000E-01 ;-1.845441E-03
 1.273000E-01 ;-2.135582E-03
 1.274000E-01 ;-2.424695E-03
 1.275000E-01 ;-2.712486E-03
 1.276000E-01 ;-2.998595E-03
 1.277000E-01 ;-3.282578E-03
 1.278000E-01 ;-3.563914E-03
 1.279000E-01 ;-3.841988E-03
 1.280000E-01 ;-4.116097E-03
 1.281000E-01 ;-4.385442E-03
 1.282000E-01 ;-4.649133E-03
 1.283000E-01 ;-4.906189E-03
 1.284000E-01 ;-5.155542E-03
 1.285000E-01 ;-5.396051E-03
 1.286000E-01 ;-5.626505E-03
 1.287000E-01 ;-5.845643E-03
 1.288000E-01 ;-6.052170E-03
 1.289000E-01 ;-6.244776E-03
 1.290000E-01 ;-6.422161E-03
 1.291000E-01 ;-6.583058E-03
 1.292000E-01 ;-6.726259E-03
 1.293000E-01 ;-6.850644E-03
 1.294000E-01 ;-6.955203E-03
 1.295000E-01 ;-7.039068E-03
 1.296000E-01 ;-7.101525E-03
 1.297000E-01 ;-7.142045E-03
 1.298000E-01 ;-7.160287E-03
 1.299000E-01 ;-7.156115E-03
 1.300000E-01 ;-7.129600E-03
 1.301000E-01 ;-7.081014E-03
 1.302000E-01 ;-7.010831E-03
 1.303000E-01 ;-6.919707E-03
 1.304000E-01 ;-6.808464E-03
 1.305000E-01 ;-6.678073E-03
 1.306000E-01 ;-6.529626E-03
 1.307000E-01 ;-6.364312E-03
 1.308000E-01 ;-6.183389E-03
 1.309000E-01 ;-5.988161E-03
 1.310000E-01 ;-5.779949E-03
 1.311000E-01 ;-5.560069E-03
 1.312000E-01 ;-5.329813E-03
 1.313000E-01 ;-5.090426E-03
 1.314000E-01 ;-4.843095E-03
 1.315000E-01 ;-4.588935E-03
 1.316000E-01 ;-4.328981E-03
 1.317000E-01 ;-4.064179E-03
 1.318000E-01 ;-3.795383E-03
 1.319000E-01 ;-3.523359E-03
 1.320000E-01 ;-3.248777E-03
 1.321000E-01 ;-2.972221E-03
 1.322000E-01 ;-2.694188E-03
 1.323000E-01 ;-2.415096E-03
 1.324000E-01 ;-2.135290E-03
 1.325000E-01 ;-1.855046E-03
 1.326000E-01 ;-1.574584E-03
 1.327000E-01 ;-1.294068E-03
 1.328000E-01 ;-1.013620E-03
 1.329000E-01 ;-7.333233E-04
 1.330000E-01 ;-4.532357E-04
 1.331000E-01 ;-1.733926E-04
 1.332000E-01 ; 1.061825E-04
 1.333000E-01 ; 3.854710E-04
 1.334000E-01 ; 6.644506E-04
 1.335000E-01 ; 9.430882E-04
 1.336000E-01 ; 1.221332E-03
 1.337000E-01 ; 1.499103E-03
 1.338000E-01 ; 1.776289E-03
 1.339000E-01 ; 2.052737E-03
 1.340000E-01 ; 2.328243E-03
 1.341000E-01 ; 2.602549E-03
 1.342000E-01 ; 2.875337E-03
 1.343000E-01 ; 3.146217E-03
 1.344000E-01 ; 3.414729E-03
 1.345000E-01 ; 3.680335E-03
 1.346000E-01 ; 3.942416E-03
 1.347000E-01 ; 4.200271E-03
 1.348000E-01 ; 4.453115E-03
 1.349000E-01 ; 4.700085E-03
 1.350000E-01 ; 4.940238E-03
 1.351000E-01 ; 5.172562E-03
 1.352000E-01 ; 5.395982E-03
 1.353000E-01 ; 5.609373E-03
 1.354000E-01 ; 5.811571E-03
 1.355000E-01 ; 6.001394E-03
 1.356000E-01 ; 6.177656E-03
 1.357000E-01 ; 6.339192E-03
 1.358000E-01 ; 6.484875E-03
 1.359000E-01 ; 6.613644E-03
 1.360000E-01 ; 6.724525E-03
 1.361000E-01 ; 6.816651E-03
 1.362000E-01 ; 6.889288E-03
 1.363000E-01 ; 6.941847E-03
 1.364000E-01 ; 6.973904E-03
 1.365000E-01 ; 6.985206E-03
 1.366000E-01 ; 6.975685E-03
 1.367000E-01 ; 6.945451E-03
 1.368000E-01 ; 6.894798E-03
 1.369000E-01 ; 6.824189E-03
 1.370000E-01 ; 6.734250E-03
 1.371000E-01 ; 6.625750E-03
 1.372000E-01 ; 6.499585E-03
 1.373000E-01 ; 6.356758E-03
 1.374000E-01 ; 6.198351E-03
 1.375000E-01 ; 6.025511E-03
 1.376000E-01 ; 5.839419E-03
 1.377000E-01 ; 5.641273E-03
 1.378000E-01 ; 5.432267E-03
 1.379000E-01 ; 5.213572E-03
 1.380000E-01 ; 4.986320E-03
 1.381000E-01 ; 4.751591E-03
 1.382000E-01 ; 4.510404E-03
 1.383000E-01 ; 4.263706E-03
 1.384000E-01 ; 4.012366E-03
 1.385000E-01 ; 3.757176E-03
 1.386000E-01 ; 3.498843E-03
 1.387000E-01 ; 3.237996E-03
 1.388000E-01 ; 2.975182E-03
 1.389000E-01 ; 2.710874E-03
 1.390000E-01 ; 2.445472E-03
 1.391000E-01 ; 2.179309E-03
 1.392000E-01 ; 1.912657E-03
 1.393000E-01 ; 1.645733E-03
 1.394000E-01 ; 1.378705E-03
 1.395000E-01 ; 1.111699E-03
 1.396000E-01 ; 8.448064E-04
 1.397000E-01 ; 5.780901E-04
