"Rot.Freq.";"Mode 1";"Mode 2";"Mode 3";"Mode 4";"Mode 5";"Mode 6";"Mode 7";"Mode 8";"Mode 9";"Mode 10";"Mode 11";"Mode 12";"Mode 13";"Mode 14";"Mode 15";"Mode 16";"Mode 17";"Mode 18";"Mode 19";"Mode 20";"Mode 21";"Mode 22";"Mode 23";"Mode 24";"Mode 25";"Mode 26";"Mode 27";"Mode 28";"Mode 29";"Mode 30";"Mode 31";"Mode 32";"Mode 33";"Mode 34";"Mode 35";"Mode 36";"Mode 37";"Mode 38";"Mode 39";"Mode 40";"Mode 41";"Mode 42";"Mode 43";"Mode 44";"Mode 45";"Mode 46";"Mode 47";"Mode 48";"Mode 49";"Mode 50";"Mode 51";"Mode 52";"Mode 53";"Mode 54";"Mode 55";"Mode 56";"Mode 57";"Mode 58";"Mode 59";"Mode 60"
 3.333333E+01 ; 3.597072E+01 ;-3.597072E+01 ; 3.638213E+01 ;-3.638213E+01 ; 1.286370E+02 ;-1.286370E+02 ; 1.300632E+02 ;-1.300632E+02 ; 3.258451E+02 ;-3.258451E+02 ; 3.355941E+02 ;-3.355941E+02 ; 5.518094E+02 ;-5.518094E+02 ; 5.759941E+02 ;-5.759941E+02 ; 8.116317E+02 ;-8.116317E+02 ; 8.510489E+02 ;-8.510489E+02 ; 1.132033E+03 ;-1.132033E+03 ; 1.211977E+03 ;-1.211977E+03 ; 1.283738E+03 ;-1.283738E+03 ; 1.376987E+03 ;-1.376987E+03 ; 1.452205E+03 ;-1.452205E+03 ; 1.506042E+03 ;-1.506042E+03 ; 2.414859E+03 ;-2.414859E+03 ; 2.473016E+03 ;-2.473016E+03 ; 2.786401E+03 ;-2.786401E+03 ; 2.795624E+03 ;-2.795624E+03 ; 2.925909E+03 ;-2.925909E+03 ; 3.011506E+03 ;-3.011506E+03 ; 3.925562E+03 ;-3.925562E+03 ; 3.956019E+03 ;-3.956019E+03 ; 5.219851E+03 ;-5.219851E+03 ; 5.225888E+03 ;-5.225888E+03 ; 6.800725E+03 ;-6.800725E+03 ; 6.843815E+03 ;-6.843815E+03 ; 7.338312E+03 ;-7.338312E+03 ; 7.370872E+03 ;-7.370872E+03
 3.500000E+01 ; 3.596124E+01 ;-3.596124E+01 ; 3.639158E+01 ;-3.639158E+01 ; 1.286286E+02 ;-1.286286E+02 ; 1.300710E+02 ;-1.300710E+02 ; 3.257422E+02 ;-3.257422E+02 ; 3.356869E+02 ;-3.356869E+02 ; 5.514676E+02 ;-5.514676E+02 ; 5.763436E+02 ;-5.763436E+02 ; 8.111088E+02 ;-8.111088E+02 ; 8.515672E+02 ;-8.515672E+02 ; 1.132036E+03 ;-1.132036E+03 ; 1.211995E+03 ;-1.211995E+03 ; 1.283692E+03 ;-1.283692E+03 ; 1.377062E+03 ;-1.377062E+03 ; 1.451872E+03 ;-1.451872E+03 ; 1.506459E+03 ;-1.506459E+03 ; 2.414794E+03 ;-2.414794E+03 ; 2.473088E+03 ;-2.473088E+03 ; 2.786204E+03 ;-2.786204E+03 ; 2.795834E+03 ;-2.795834E+03 ; 2.925897E+03 ;-2.925897E+03 ; 3.011530E+03 ;-3.011530E+03 ; 3.925045E+03 ;-3.925045E+03 ; 3.956549E+03 ;-3.956549E+03 ; 5.219701E+03 ;-5.219701E+03 ; 5.226040E+03 ;-5.226040E+03 ; 6.800593E+03 ;-6.800593E+03 ; 6.843951E+03 ;-6.843951E+03 ; 7.338250E+03 ;-7.338250E+03 ; 7.370935E+03 ;-7.370935E+03
 3.666667E+01 ; 3.595173E+01 ;-3.595173E+01 ; 3.640107E+01 ;-3.640107E+01 ; 1.286199E+02 ;-1.286199E+02 ; 1.300790E+02 ;-1.300790E+02 ; 3.256363E+02 ;-3.256363E+02 ; 3.357821E+02 ;-3.357821E+02 ; 5.511191E+02 ;-5.511191E+02 ; 5.767001E+02 ;-5.767001E+02 ; 8.105745E+02 ;-8.105745E+02 ; 8.520967E+02 ;-8.520967E+02 ; 1.132039E+03 ;-1.132039E+03 ; 1.212014E+03 ;-1.212014E+03 ; 1.283644E+03 ;-1.283644E+03 ; 1.377141E+03 ;-1.377141E+03 ; 1.451527E+03 ;-1.451527E+03 ; 1.506891E+03 ;-1.506891E+03 ; 2.414726E+03 ;-2.414726E+03 ; 2.473165E+03 ;-2.473165E+03 ; 2.786006E+03 ;-2.786006E+03 ; 2.796046E+03 ;-2.796046E+03 ; 2.925885E+03 ;-2.925885E+03 ; 3.011556E+03 ;-3.011556E+03 ; 3.924520E+03 ;-3.924520E+03 ; 3.957088E+03 ;-3.957088E+03 ; 5.219551E+03 ;-5.219551E+03 ; 5.226192E+03 ;-5.226192E+03 ; 6.800455E+03 ;-6.800455E+03 ; 6.844095E+03 ;-6.844095E+03 ; 7.338185E+03 ;-7.338185E+03 ; 7.371001E+03 ;-7.371001E+03
 3.833333E+01 ; 3.594218E+01 ;-3.594218E+01 ; 3.641058E+01 ;-3.641058E+01 ; 1.286109E+02 ;-1.286109E+02 ; 1.300873E+02 ;-1.300873E+02 ; 3.255276E+02 ;-3.255276E+02 ; 3.358797E+02 ;-3.358797E+02 ; 5.507646E+02 ;-5.507646E+02 ; 5.770630E+02 ;-5.770630E+02 ; 8.100297E+02 ;-8.100297E+02 ; 8.526364E+02 ;-8.526364E+02 ; 1.132042E+03 ;-1.132042E+03 ; 1.212033E+03 ;-1.212033E+03 ; 1.283594E+03 ;-1.283594E+03 ; 1.377224E+03 ;-1.377224E+03 ; 1.451172E+03 ;-1.451172E+03 ; 1.507338E+03 ;-1.507338E+03 ; 2.414655E+03 ;-2.414655E+03 ; 2.473244E+03 ;-2.473244E+03 ; 2.785808E+03 ;-2.785808E+03 ; 2.796259E+03 ;-2.796259E+03 ; 2.925872E+03 ;-2.925872E+03 ; 3.011583E+03 ;-3.011583E+03 ; 3.923988E+03 ;-3.923988E+03 ; 3.957633E+03 ;-3.957633E+03 ; 5.219401E+03 ;-5.219401E+03 ; 5.226344E+03 ;-5.226344E+03 ; 6.800311E+03 ;-6.800311E+03 ; 6.844244E+03 ;-6.844244E+03 ; 7.338116E+03 ;-7.338116E+03 ; 7.371070E+03 ;-7.371070E+03
 4.000000E+01 ; 3.593262E+01 ;-3.593262E+01 ; 3.642012E+01 ;-3.642012E+01 ; 1.286016E+02 ;-1.286016E+02 ; 1.300959E+02 ;-1.300959E+02 ; 3.254162E+02 ;-3.254162E+02 ; 3.359794E+02 ;-3.359794E+02 ; 5.504046E+02 ;-5.504046E+02 ; 5.774319E+02 ;-5.774319E+02 ; 8.094753E+02 ;-8.094753E+02 ; 8.531856E+02 ;-8.531856E+02 ; 1.132045E+03 ;-1.132045E+03 ; 1.212054E+03 ;-1.212054E+03 ; 1.283542E+03 ;-1.283542E+03 ; 1.377310E+03 ;-1.377310E+03 ; 1.450807E+03 ;-1.450807E+03 ; 1.507799E+03 ;-1.507799E+03 ; 2.414581E+03 ;-2.414581E+03 ; 2.473328E+03 ;-2.473328E+03 ; 2.785609E+03 ;-2.785609E+03 ; 2.796474E+03 ;-2.796474E+03 ; 2.925858E+03 ;-2.925858E+03 ; 3.011612E+03 ;-3.011612E+03 ; 3.923450E+03 ;-3.923450E+03 ; 3.958186E+03 ;-3.958186E+03 ; 5.219252E+03 ;-5.219252E+03 ; 5.226496E+03 ;-5.226496E+03 ; 6.800162E+03 ;-6.800162E+03 ; 6.844400E+03 ;-6.844400E+03 ; 7.338045E+03 ;-7.338045E+03 ; 7.371142E+03 ;-7.371142E+03
 4.166667E+01 ; 3.592302E+01 ;-3.592302E+01 ; 3.642968E+01 ;-3.642968E+01 ; 1.285920E+02 ;-1.285920E+02 ; 1.301047E+02 ;-1.301047E+02 ; 3.253022E+02 ;-3.253022E+02 ; 3.360812E+02 ;-3.360812E+02 ; 5.500395E+02 ;-5.500395E+02 ; 5.778062E+02 ;-5.778062E+02 ; 8.089119E+02 ;-8.089119E+02 ; 8.537435E+02 ;-8.537435E+02 ; 1.132048E+03 ;-1.132048E+03 ; 1.212075E+03 ;-1.212075E+03 ; 1.283487E+03 ;-1.283487E+03 ; 1.377400E+03 ;-1.377400E+03 ; 1.450433E+03 ;-1.450433E+03 ; 1.508274E+03 ;-1.508274E+03 ; 2.414504E+03 ;-2.414504E+03 ; 2.473414E+03 ;-2.473414E+03 ; 2.785409E+03 ;-2.785409E+03 ; 2.796689E+03 ;-2.796689E+03 ; 2.925844E+03 ;-2.925844E+03 ; 3.011641E+03 ;-3.011641E+03 ; 3.922906E+03 ;-3.922906E+03 ; 3.958745E+03 ;-3.958745E+03 ; 5.219102E+03 ;-5.219102E+03 ; 5.226649E+03 ;-5.226649E+03 ; 6.800006E+03 ;-6.800006E+03 ; 6.844561E+03 ;-6.844561E+03 ; 7.337971E+03 ;-7.337971E+03 ; 7.371217E+03 ;-7.371217E+03
 4.333333E+01 ; 3.591341E+01 ;-3.591341E+01 ; 3.643926E+01 ;-3.643926E+01 ; 1.285822E+02 ;-1.285822E+02 ; 1.301137E+02 ;-1.301137E+02 ; 3.251859E+02 ;-3.251859E+02 ; 3.361849E+02 ;-3.361849E+02 ; 5.496697E+02 ;-5.496697E+02 ; 5.781855E+02 ;-5.781855E+02 ; 8.083402E+02 ;-8.083402E+02 ; 8.543094E+02 ;-8.543094E+02 ; 1.132051E+03 ;-1.132051E+03 ; 1.212097E+03 ;-1.212097E+03 ; 1.283430E+03 ;-1.283430E+03 ; 1.377493E+03 ;-1.377493E+03 ; 1.450049E+03 ;-1.450049E+03 ; 1.508762E+03 ;-1.508762E+03 ; 2.414424E+03 ;-2.414424E+03 ; 2.473504E+03 ;-2.473504E+03 ; 2.785209E+03 ;-2.785209E+03 ; 2.796906E+03 ;-2.796906E+03 ; 2.925830E+03 ;-2.925830E+03 ; 3.011672E+03 ;-3.011672E+03 ; 3.922358E+03 ;-3.922358E+03 ; 3.959309E+03 ;-3.959309E+03 ; 5.218952E+03 ;-5.218952E+03 ; 5.226801E+03 ;-5.226801E+03 ; 6.799844E+03 ;-6.799844E+03 ; 6.844729E+03 ;-6.844729E+03 ; 7.337895E+03 ;-7.337895E+03 ; 7.371295E+03 ;-7.371295E+03
 4.500000E+01 ; 3.590378E+01 ;-3.590378E+01 ; 3.644886E+01 ;-3.644886E+01 ; 1.285720E+02 ;-1.285720E+02 ; 1.301230E+02 ;-1.301230E+02 ; 3.250672E+02 ;-3.250672E+02 ; 3.362904E+02 ;-3.362904E+02 ; 5.492956E+02 ;-5.492956E+02 ; 5.785695E+02 ;-5.785695E+02 ; 8.077609E+02 ;-8.077609E+02 ; 8.548827E+02 ;-8.548827E+02 ; 1.132055E+03 ;-1.132055E+03 ; 1.212120E+03 ;-1.212120E+03 ; 1.283372E+03 ;-1.283372E+03 ; 1.377590E+03 ;-1.377590E+03 ; 1.449657E+03 ;-1.449657E+03 ; 1.509263E+03 ;-1.509263E+03 ; 2.414341E+03 ;-2.414341E+03 ; 2.473597E+03 ;-2.473597E+03 ; 2.785009E+03 ;-2.785009E+03 ; 2.797124E+03 ;-2.797124E+03 ; 2.925815E+03 ;-2.925815E+03 ; 3.011704E+03 ;-3.011704E+03 ; 3.921805E+03 ;-3.921805E+03 ; 3.959879E+03 ;-3.959879E+03 ; 5.218803E+03 ;-5.218803E+03 ; 5.226953E+03 ;-5.226953E+03 ; 6.799677E+03 ;-6.799677E+03 ; 6.844903E+03 ;-6.844903E+03 ; 7.337815E+03 ;-7.337815E+03 ; 7.371375E+03 ;-7.371375E+03
 4.666667E+01 ; 3.589413E+01 ;-3.589413E+01 ; 3.645848E+01 ;-3.645848E+01 ; 1.285617E+02 ;-1.285617E+02 ; 1.301326E+02 ;-1.301326E+02 ; 3.249465E+02 ;-3.249465E+02 ; 3.363976E+02 ;-3.363976E+02 ; 5.489175E+02 ;-5.489175E+02 ; 5.789578E+02 ;-5.789578E+02 ; 8.071745E+02 ;-8.071745E+02 ; 8.554629E+02 ;-8.554629E+02 ; 1.132058E+03 ;-1.132058E+03 ; 1.212144E+03 ;-1.212144E+03 ; 1.283311E+03 ;-1.283311E+03 ; 1.377690E+03 ;-1.377690E+03 ; 1.449256E+03 ;-1.449256E+03 ; 1.509777E+03 ;-1.509777E+03 ; 2.414255E+03 ;-2.414255E+03 ; 2.473693E+03 ;-2.473693E+03 ; 2.784809E+03 ;-2.784809E+03 ; 2.797342E+03 ;-2.797342E+03 ; 2.925799E+03 ;-2.925799E+03 ; 3.011737E+03 ;-3.011737E+03 ; 3.921247E+03 ;-3.921247E+03 ; 3.960453E+03 ;-3.960453E+03 ; 5.218653E+03 ;-5.218653E+03 ; 5.227106E+03 ;-5.227106E+03 ; 6.799504E+03 ;-6.799504E+03 ; 6.845083E+03 ;-6.845083E+03 ; 7.337732E+03 ;-7.337732E+03 ; 7.371459E+03 ;-7.371459E+03
 4.833333E+01 ; 3.588446E+01 ;-3.588446E+01 ; 3.646811E+01 ;-3.646811E+01 ; 1.285511E+02 ;-1.285511E+02 ; 1.301423E+02 ;-1.301423E+02 ; 3.248236E+02 ;-3.248236E+02 ; 3.365063E+02 ;-3.365063E+02 ; 5.485359E+02 ;-5.485359E+02 ; 5.793501E+02 ;-5.793501E+02 ; 8.065815E+02 ;-8.065815E+02 ; 8.560494E+02 ;-8.560494E+02 ; 1.132062E+03 ;-1.132062E+03 ; 1.212169E+03 ;-1.212169E+03 ; 1.283248E+03 ;-1.283248E+03 ; 1.377793E+03 ;-1.377793E+03 ; 1.448848E+03 ;-1.448848E+03 ; 1.510302E+03 ;-1.510302E+03 ; 2.414167E+03 ;-2.414167E+03 ; 2.473793E+03 ;-2.473793E+03 ; 2.784608E+03 ;-2.784608E+03 ; 2.797561E+03 ;-2.797561E+03 ; 2.925783E+03 ;-2.925783E+03 ; 3.011771E+03 ;-3.011771E+03 ; 3.920686E+03 ;-3.920686E+03 ; 3.961032E+03 ;-3.961032E+03 ; 5.218504E+03 ;-5.218504E+03 ; 5.227258E+03 ;-5.227258E+03 ; 6.799326E+03 ;-6.799326E+03 ; 6.845268E+03 ;-6.845268E+03 ; 7.337647E+03 ;-7.337647E+03 ; 7.371546E+03 ;-7.371546E+03
 5.000000E+01 ; 3.587478E+01 ;-3.587478E+01 ; 3.647775E+01 ;-3.647775E+01 ; 1.285402E+02 ;-1.285402E+02 ; 1.301522E+02 ;-1.301522E+02 ; 3.246989E+02 ;-3.246989E+02 ; 3.366164E+02 ;-3.366164E+02 ; 5.481509E+02 ;-5.481509E+02 ; 5.797461E+02 ;-5.797461E+02 ; 8.059825E+02 ;-8.059825E+02 ; 8.566417E+02 ;-8.566417E+02 ; 1.132066E+03 ;-1.132066E+03 ; 1.212194E+03 ;-1.212194E+03 ; 1.283183E+03 ;-1.283183E+03 ; 1.377900E+03 ;-1.377900E+03 ; 1.448433E+03 ;-1.448433E+03 ; 1.510838E+03 ;-1.510838E+03 ; 2.414075E+03 ;-2.414075E+03 ; 2.473896E+03 ;-2.473896E+03 ; 2.784408E+03 ;-2.784408E+03 ; 2.797781E+03 ;-2.797781E+03 ; 2.925766E+03 ;-2.925766E+03 ; 3.011807E+03 ;-3.011807E+03 ; 3.920122E+03 ;-3.920122E+03 ; 3.961615E+03 ;-3.961615E+03 ; 5.218355E+03 ;-5.218355E+03 ; 5.227411E+03 ;-5.227411E+03 ; 6.799142E+03 ;-6.799142E+03 ; 6.845460E+03 ;-6.845460E+03 ; 7.337559E+03 ;-7.337559E+03 ; 7.371635E+03 ;-7.371635E+03
 5.166667E+01 ; 3.586509E+01 ;-3.586509E+01 ; 3.648740E+01 ;-3.648740E+01 ; 1.285291E+02 ;-1.285291E+02 ; 1.301624E+02 ;-1.301624E+02 ; 3.245723E+02 ;-3.245723E+02 ; 3.367279E+02 ;-3.367279E+02 ; 5.477628E+02 ;-5.477628E+02 ; 5.801455E+02 ;-5.801455E+02 ; 8.053778E+02 ;-8.053778E+02 ; 8.572393E+02 ;-8.572393E+02 ; 1.132070E+03 ;-1.132070E+03 ; 1.212221E+03 ;-1.212221E+03 ; 1.283116E+03 ;-1.283116E+03 ; 1.378010E+03 ;-1.378010E+03 ; 1.448011E+03 ;-1.448011E+03 ; 1.511386E+03 ;-1.511386E+03 ; 2.413981E+03 ;-2.413981E+03 ; 2.474002E+03 ;-2.474002E+03 ; 2.784207E+03 ;-2.784207E+03 ; 2.798002E+03 ;-2.798002E+03 ; 2.925749E+03 ;-2.925749E+03 ; 3.011843E+03 ;-3.011843E+03 ; 3.919554E+03 ;-3.919554E+03 ; 3.962201E+03 ;-3.962201E+03 ; 5.218205E+03 ;-5.218205E+03 ; 5.227564E+03 ;-5.227564E+03 ; 6.798953E+03 ;-6.798953E+03 ; 6.845657E+03 ;-6.845657E+03 ; 7.337467E+03 ;-7.337467E+03 ; 7.371727E+03 ;-7.371727E+03
 5.333333E+01 ; 3.585538E+01 ;-3.585538E+01 ; 3.649706E+01 ;-3.649706E+01 ; 1.285178E+02 ;-1.285178E+02 ; 1.301727E+02 ;-1.301727E+02 ; 3.244439E+02 ;-3.244439E+02 ; 3.368406E+02 ;-3.368406E+02 ; 5.473719E+02 ;-5.473719E+02 ; 5.805482E+02 ;-5.805482E+02 ; 8.047679E+02 ;-8.047679E+02 ; 8.578420E+02 ;-8.578420E+02 ; 1.132074E+03 ;-1.132074E+03 ; 1.212248E+03 ;-1.212248E+03 ; 1.283047E+03 ;-1.283047E+03 ; 1.378124E+03 ;-1.378124E+03 ; 1.447582E+03 ;-1.447582E+03 ; 1.511944E+03 ;-1.511944E+03 ; 2.413883E+03 ;-2.413883E+03 ; 2.474111E+03 ;-2.474111E+03 ; 2.784006E+03 ;-2.784006E+03 ; 2.798224E+03 ;-2.798224E+03 ; 2.925731E+03 ;-2.925731E+03 ; 3.011881E+03 ;-3.011881E+03 ; 3.918984E+03 ;-3.918984E+03 ; 3.962791E+03 ;-3.962791E+03 ; 5.218056E+03 ;-5.218056E+03 ; 5.227716E+03 ;-5.227716E+03 ; 6.798758E+03 ;-6.798758E+03 ; 6.845859E+03 ;-6.845859E+03 ; 7.337374E+03 ;-7.337374E+03 ; 7.371823E+03 ;-7.371823E+03
 5.500000E+01 ; 3.584567E+01 ;-3.584567E+01 ; 3.650674E+01 ;-3.650674E+01 ; 1.285063E+02 ;-1.285063E+02 ; 1.301832E+02 ;-1.301832E+02 ; 3.243139E+02 ;-3.243139E+02 ; 3.369545E+02 ;-3.369545E+02 ; 5.469783E+02 ;-5.469783E+02 ; 5.809538E+02 ;-5.809538E+02 ; 8.041531E+02 ;-8.041531E+02 ; 8.584493E+02 ;-8.584493E+02 ; 1.132078E+03 ;-1.132078E+03 ; 1.212276E+03 ;-1.212276E+03 ; 1.282975E+03 ;-1.282975E+03 ; 1.378240E+03 ;-1.378240E+03 ; 1.447148E+03 ;-1.447148E+03 ; 1.512512E+03 ;-1.512512E+03 ; 2.413783E+03 ;-2.413783E+03 ; 2.474224E+03 ;-2.474224E+03 ; 2.783805E+03 ;-2.783805E+03 ; 2.798446E+03 ;-2.798446E+03 ; 2.925713E+03 ;-2.925713E+03 ; 3.011920E+03 ;-3.011920E+03 ; 3.918411E+03 ;-3.918411E+03 ; 3.963384E+03 ;-3.963384E+03 ; 5.217907E+03 ;-5.217907E+03 ; 5.227869E+03 ;-5.227869E+03 ; 6.798558E+03 ;-6.798558E+03 ; 6.846068E+03 ;-6.846068E+03 ; 7.337277E+03 ;-7.337277E+03 ; 7.371921E+03 ;-7.371921E+03
 5.666667E+01 ; 3.583594E+01 ;-3.583594E+01 ; 3.651642E+01 ;-3.651642E+01 ; 1.284946E+02 ;-1.284946E+02 ; 1.301939E+02 ;-1.301939E+02 ; 3.241824E+02 ;-3.241824E+02 ; 3.370695E+02 ;-3.370695E+02 ; 5.465824E+02 ;-5.465824E+02 ; 5.813622E+02 ;-5.813622E+02 ; 8.035338E+02 ;-8.035338E+02 ; 8.590608E+02 ;-8.590608E+02 ; 1.132082E+03 ;-1.132082E+03 ; 1.212305E+03 ;-1.212305E+03 ; 1.282902E+03 ;-1.282902E+03 ; 1.378360E+03 ;-1.378360E+03 ; 1.446708E+03 ;-1.446708E+03 ; 1.513091E+03 ;-1.513091E+03 ; 2.413681E+03 ;-2.413681E+03 ; 2.474340E+03 ;-2.474340E+03 ; 2.783604E+03 ;-2.783604E+03 ; 2.798669E+03 ;-2.798669E+03 ; 2.925694E+03 ;-2.925694E+03 ; 3.011961E+03 ;-3.011961E+03 ; 3.917836E+03 ;-3.917836E+03 ; 3.963980E+03 ;-3.963980E+03 ; 5.217758E+03 ;-5.217758E+03 ; 5.228022E+03 ;-5.228022E+03 ; 6.798353E+03 ;-6.798353E+03 ; 6.846281E+03 ;-6.846281E+03 ; 7.337178E+03 ;-7.337178E+03 ; 7.372021E+03 ;-7.372021E+03
 5.833333E+01 ; 3.582621E+01 ;-3.582621E+01 ; 3.652611E+01 ;-3.652611E+01 ; 1.284826E+02 ;-1.284826E+02 ; 1.302048E+02 ;-1.302048E+02 ; 3.240493E+02 ;-3.240493E+02 ; 3.371856E+02 ;-3.371856E+02 ; 5.461842E+02 ;-5.461842E+02 ; 5.817732E+02 ;-5.817732E+02 ; 8.029104E+02 ;-8.029104E+02 ; 8.596763E+02 ;-8.596763E+02 ; 1.132087E+03 ;-1.132087E+03 ; 1.212335E+03 ;-1.212335E+03 ; 1.282827E+03 ;-1.282827E+03 ; 1.378484E+03 ;-1.378484E+03 ; 1.446264E+03 ;-1.446264E+03 ; 1.513678E+03 ;-1.513678E+03 ; 2.413575E+03 ;-2.413575E+03 ; 2.474459E+03 ;-2.474459E+03 ; 2.783404E+03 ;-2.783404E+03 ; 2.798893E+03 ;-2.798893E+03 ; 2.925674E+03 ;-2.925674E+03 ; 3.012002E+03 ;-3.012002E+03 ; 3.917258E+03 ;-3.917258E+03 ; 3.964579E+03 ;-3.964579E+03 ; 5.217609E+03 ;-5.217609E+03 ; 5.228175E+03 ;-5.228175E+03 ; 6.798143E+03 ;-6.798143E+03 ; 6.846500E+03 ;-6.846500E+03 ; 7.337076E+03 ;-7.337076E+03 ; 7.372125E+03 ;-7.372125E+03
 6.000000E+01 ; 3.581647E+01 ;-3.581647E+01 ; 3.653581E+01 ;-3.653581E+01 ; 1.284705E+02 ;-1.284705E+02 ; 1.302158E+02 ;-1.302158E+02 ; 3.239148E+02 ;-3.239148E+02 ; 3.373025E+02 ;-3.373025E+02 ; 5.457839E+02 ;-5.457839E+02 ; 5.821867E+02 ;-5.821867E+02 ; 8.022830E+02 ;-8.022830E+02 ; 8.602954E+02 ;-8.602954E+02 ; 1.132091E+03 ;-1.132091E+03 ; 1.212366E+03 ;-1.212366E+03 ; 1.282750E+03 ;-1.282750E+03 ; 1.378610E+03 ;-1.378610E+03 ; 1.445814E+03 ;-1.445814E+03 ; 1.514275E+03 ;-1.514275E+03 ; 2.413467E+03 ;-2.413467E+03 ; 2.474580E+03 ;-2.474580E+03 ; 2.783203E+03 ;-2.783203E+03 ; 2.799117E+03 ;-2.799117E+03 ; 2.925654E+03 ;-2.925654E+03 ; 3.012045E+03 ;-3.012045E+03 ; 3.916679E+03 ;-3.916679E+03 ; 3.965180E+03 ;-3.965180E+03 ; 5.217460E+03 ;-5.217460E+03 ; 5.228328E+03 ;-5.228328E+03 ; 6.797928E+03 ;-6.797928E+03 ; 6.846724E+03 ;-6.846724E+03 ; 7.336971E+03 ;-7.336971E+03 ; 7.372231E+03 ;-7.372231E+03
 6.166667E+01 ; 3.580672E+01 ;-3.580672E+01 ; 3.654551E+01 ;-3.654551E+01 ; 1.284582E+02 ;-1.284582E+02 ; 1.302270E+02 ;-1.302270E+02 ; 3.237789E+02 ;-3.237789E+02 ; 3.374203E+02 ;-3.374203E+02 ; 5.453818E+02 ;-5.453818E+02 ; 5.826024E+02 ;-5.826024E+02 ; 8.016520E+02 ;-8.016520E+02 ; 8.609178E+02 ;-8.609178E+02 ; 1.132096E+03 ;-1.132096E+03 ; 1.212397E+03 ;-1.212397E+03 ; 1.282671E+03 ;-1.282671E+03 ; 1.378740E+03 ;-1.378740E+03 ; 1.445360E+03 ;-1.445360E+03 ; 1.514880E+03 ;-1.514880E+03 ; 2.413356E+03 ;-2.413356E+03 ; 2.474706E+03 ;-2.474706E+03 ; 2.783002E+03 ;-2.783002E+03 ; 2.799342E+03 ;-2.799342E+03 ; 2.925633E+03 ;-2.925633E+03 ; 3.012089E+03 ;-3.012089E+03 ; 3.916098E+03 ;-3.916098E+03 ; 3.965784E+03 ;-3.965784E+03 ; 5.217311E+03 ;-5.217311E+03 ; 5.228480E+03 ;-5.228480E+03 ; 6.797708E+03 ;-6.797708E+03 ; 6.846953E+03 ;-6.846953E+03 ; 7.336864E+03 ;-7.336864E+03 ; 7.372339E+03 ;-7.372339E+03
 6.333333E+01 ; 3.579696E+01 ;-3.579696E+01 ; 3.655522E+01 ;-3.655522E+01 ; 1.284457E+02 ;-1.284457E+02 ; 1.302383E+02 ;-1.302383E+02 ; 3.236417E+02 ;-3.236417E+02 ; 3.375390E+02 ;-3.375390E+02 ; 5.449778E+02 ;-5.449778E+02 ; 5.830203E+02 ;-5.830203E+02 ; 8.010176E+02 ;-8.010176E+02 ; 8.615434E+02 ;-8.615434E+02 ; 1.132101E+03 ;-1.132101E+03 ; 1.212430E+03 ;-1.212430E+03 ; 1.282590E+03 ;-1.282590E+03 ; 1.378873E+03 ;-1.378873E+03 ; 1.444902E+03 ;-1.444902E+03 ; 1.515494E+03 ;-1.515494E+03 ; 2.413242E+03 ;-2.413242E+03 ; 2.474834E+03 ;-2.474834E+03 ; 2.782801E+03 ;-2.782801E+03 ; 2.799567E+03 ;-2.799567E+03 ; 2.925612E+03 ;-2.925612E+03 ; 3.012134E+03 ;-3.012134E+03 ; 3.915515E+03 ;-3.915515E+03 ; 3.966390E+03 ;-3.966390E+03 ; 5.217162E+03 ;-5.217162E+03 ; 5.228634E+03 ;-5.228634E+03 ; 6.797483E+03 ;-6.797483E+03 ; 6.847187E+03 ;-6.847187E+03 ; 7.336754E+03 ;-7.336754E+03 ; 7.372451E+03 ;-7.372451E+03
 6.500000E+01 ; 3.578720E+01 ;-3.578720E+01 ; 3.656493E+01 ;-3.656493E+01 ; 1.284331E+02 ;-1.284331E+02 ; 1.302497E+02 ;-1.302497E+02 ; 3.235033E+02 ;-3.235033E+02 ; 3.376584E+02 ;-3.376584E+02 ; 5.445723E+02 ;-5.445723E+02 ; 5.834401E+02 ;-5.834401E+02 ; 8.003800E+02 ;-8.003800E+02 ; 8.621719E+02 ;-8.621719E+02 ; 1.132106E+03 ;-1.132106E+03 ; 1.212463E+03 ;-1.212463E+03 ; 1.282507E+03 ;-1.282507E+03 ; 1.379009E+03 ;-1.379009E+03 ; 1.444440E+03 ;-1.444440E+03 ; 1.516116E+03 ;-1.516116E+03 ; 2.413126E+03 ;-2.413126E+03 ; 2.474965E+03 ;-2.474965E+03 ; 2.782601E+03 ;-2.782601E+03 ; 2.799793E+03 ;-2.799793E+03 ; 2.925590E+03 ;-2.925590E+03 ; 3.012180E+03 ;-3.012180E+03 ; 3.914931E+03 ;-3.914931E+03 ; 3.966998E+03 ;-3.966998E+03 ; 5.217013E+03 ;-5.217013E+03 ; 5.228787E+03 ;-5.228787E+03 ; 6.797254E+03 ;-6.797254E+03 ; 6.847426E+03 ;-6.847426E+03 ; 7.336641E+03 ;-7.336641E+03 ; 7.372565E+03 ;-7.372565E+03
